entity_name,entity_kind,file_path,approximate_line_range,category,architecture_relevance,inspected,evidence_level,confidence,evidence_source,evidence_command_or_file,verification_notes
ReasoningLevel,enum,OpenIntelligence/Core/Support/EngineSDKCompatibility.swift,177-182,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Core/Support/EngineSDKCompatibility.swift,scan_codebase.py,Swift enum parser match
LanguageModelSession,extension,OpenIntelligence/Core/Support/EngineSDKCompatibility.swift,190-200,Extension,Low,Yes,code_verified,exact,OpenIntelligence/Core/Support/EngineSDKCompatibility.swift,scan_codebase.py,Swift extension parser match
OpenIntelligenceRuntimePaths,enum,OpenIntelligence/Core/Support/OpenIntelligenceRuntimePaths.swift,3-68,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Core/Support/OpenIntelligenceRuntimePaths.swift,scan_codebase.py,Swift enum parser match
OpenIntelligenceResourceBundle,enum,OpenIntelligence/Core/Support/OpenIntelligenceRuntimePaths.swift,70-124,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Core/Support/OpenIntelligenceRuntimePaths.swift,scan_codebase.py,Swift enum parser match
Marker,class,OpenIntelligence/Core/Support/OpenIntelligenceRuntimePaths.swift,71-71,Unknown,Medium,Yes,code_verified,exact,OpenIntelligence/Core/Support/OpenIntelligenceRuntimePaths.swift,scan_codebase.py,Swift class parser match
PlanUpgradeEntryPoint,enum,OpenIntelligence/Features/Billing/PlanUpgradeEntryPoint.swift,4-65,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Features/Billing/PlanUpgradeEntryPoint.swift,scan_codebase.py,Swift enum parser match
PlanUpgradeSheet,struct,OpenIntelligence/Features/Billing/PlanUpgradeSheet.swift,8-162,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Billing/PlanUpgradeSheet.swift,scan_codebase.py,Swift struct parser match
PlanUpgradeSheet,extension,OpenIntelligence/Features/Billing/PlanUpgradeSheet.swift,166-432,Extension,Low,Yes,code_verified,exact,OpenIntelligence/Features/Billing/PlanUpgradeSheet.swift,scan_codebase.py,Swift extension parser match
PlanStorySlide,struct,OpenIntelligence/Features/Billing/PlanUpgradeSheet.swift,747-753,Model,Low,Yes,code_verified,exact,OpenIntelligence/Features/Billing/PlanUpgradeSheet.swift,scan_codebase.py,Swift struct parser match
BenefitRow,struct,OpenIntelligence/Features/Billing/PlanUpgradeSheet.swift,755-769,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Billing/PlanUpgradeSheet.swift,scan_codebase.py,Swift struct parser match
PrivacyPolicyView,struct,OpenIntelligence/Features/Billing/PrivacyPolicyView.swift,5-143,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Billing/PrivacyPolicyView.swift,scan_codebase.py,Swift struct parser match
TermsOfServiceView,struct,OpenIntelligence/Features/Billing/TermsOfServiceView.swift,4-115,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Billing/TermsOfServiceView.swift,scan_codebase.py,Swift struct parser match
CameraManager,class,OpenIntelligence/Features/Camera/CameraManager.swift,22-590,ViewModel,High,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CameraManager.swift,scan_codebase.py,Swift class parser match
CameraManager,extension,OpenIntelligence/Features/Camera/CameraManager.swift,594-774,Service,Medium,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CameraManager.swift,scan_codebase.py,Swift extension parser match
CameraManager,extension,OpenIntelligence/Features/Camera/CameraManager.swift,778-817,Service,Medium,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CameraManager.swift,scan_codebase.py,Swift extension parser match
CameraManager,extension,OpenIntelligence/Features/Camera/CameraManager.swift,821-1204,Service,Medium,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CameraManager.swift,scan_codebase.py,Swift extension parser match
ClassificationCategory,enum,OpenIntelligence/Features/Camera/CameraManager.swift,1078-1086,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CameraManager.swift,scan_codebase.py,Swift enum parser match
CameraError,enum,OpenIntelligence/Features/Camera/CameraManager.swift,1208-1223,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CameraManager.swift,scan_codebase.py,Swift enum parser match
CameraVisionOverlayView,struct,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,19-670,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,scan_codebase.py,Swift struct parser match
RegionType,enum,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,675-717,Model,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,scan_codebase.py,Swift enum parser match
DetectedRegion,struct,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,720-726,Model,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,scan_codebase.py,Swift struct parser match
PoseJoint,struct,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,729-734,Model,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,scan_codebase.py,Swift struct parser match
PoseConnection,struct,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,737-742,Model,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,scan_codebase.py,Swift struct parser match
DetectedPose,struct,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,745-752,Model,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,scan_codebase.py,Swift struct parser match
FrameAnalysis,struct,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,755-764,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,scan_codebase.py,Swift struct parser match
CaptureResult,struct,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,767-782,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,scan_codebase.py,Swift struct parser match
CaptureType,enum,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,768-772,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,scan_codebase.py,Swift enum parser match
StructuredCaptureElement,struct,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,785-796,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,scan_codebase.py,Swift struct parser match
ElementType,enum,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,786-791,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,scan_codebase.py,Swift enum parser match
CameraPreviewLayer,struct,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,800-812,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,scan_codebase.py,Swift struct parser match
CameraPreviewUIView,class,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,815-844,Unknown,Medium,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,scan_codebase.py,Swift class parser match
DetectionOverlayView,struct,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,848-883,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,scan_codebase.py,Swift struct parser match
FaceSilhouetteOverlay,struct,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,887-977,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,scan_codebase.py,Swift struct parser match
HumanSilhouetteOverlay,struct,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,981-1086,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,scan_codebase.py,Swift struct parser match
RegionBoundingBox,struct,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,1088-1155,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,scan_codebase.py,Swift struct parser match
PoseWireframeOverlay,struct,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,1159-1176,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,scan_codebase.py,Swift struct parser match
HumanWireframe,struct,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,1182-1270,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,scan_codebase.py,Swift struct parser match
AnimalWireframe,struct,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,1276-1368,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,scan_codebase.py,Swift struct parser match
WireframeLine,struct,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,1372-1401,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,scan_codebase.py,Swift struct parser match
WireframeJoint,struct,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,1403-1431,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,scan_codebase.py,Swift struct parser match
CaptureConfirmationSheet,struct,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,1435-1535,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,scan_codebase.py,Swift struct parser match
StatBadge,struct,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,1537-1557,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,scan_codebase.py,Swift struct parser match
MetricPill,struct,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,1561-1586,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CameraVisionOverlayView.swift,scan_codebase.py,Swift struct parser match
CaptureToRAGBridge,actor,OpenIntelligence/Features/Camera/CaptureToRAGBridge.swift,18-226,Unknown,Medium,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CaptureToRAGBridge.swift,scan_codebase.py,Swift actor parser match
CaptureIngestionError,enum,OpenIntelligence/Features/Camera/CaptureToRAGBridge.swift,230-242,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CaptureToRAGBridge.swift,scan_codebase.py,Swift enum parser match
LiveAnalysisService,actor,OpenIntelligence/Features/Camera/CaptureToRAGBridge.swift,247-401,Service,High,Yes,code_verified,exact,OpenIntelligence/Features/Camera/CaptureToRAGBridge.swift,scan_codebase.py,Swift actor parser match
CaptureMode,enum,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,214-237,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,scan_codebase.py,Swift enum parser match
SmartCaptureResult,struct,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,241-294,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,scan_codebase.py,Swift struct parser match
SmartCaptureManager,class,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,299-646,ViewModel,High,Yes,code_verified,exact,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,scan_codebase.py,Swift class parser match
Category,enum,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,612-612,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,scan_codebase.py,Swift enum parser match
CaptureError,enum,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,642-645,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,scan_codebase.py,Swift enum parser match
SmartCaptureManager,extension,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,650-667,Service,Medium,Yes,code_verified,exact,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,scan_codebase.py,Swift extension parser match
SmartCaptureManager,extension,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,669-697,Service,Medium,Yes,code_verified,exact,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,scan_codebase.py,Swift extension parser match
SmartOverlay,struct,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,701-738,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,scan_codebase.py,Swift struct parser match
ModeIndicator,struct,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,740-756,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,scan_codebase.py,Swift struct parser match
LivePreviewBadge,struct,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,758-776,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,scan_codebase.py,Swift struct parser match
CameraPreview,struct,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,778-813,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,scan_codebase.py,Swift struct parser match
PreviewView,class,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,789-812,Unknown,Medium,Yes,code_verified,exact,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,scan_codebase.py,Swift class parser match
DocumentCorners,struct,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,815-842,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,scan_codebase.py,Swift struct parser match
CaptureButton,struct,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,844-870,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,scan_codebase.py,Swift struct parser match
SmartCaptureConfirmation,struct,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,872-982,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,scan_codebase.py,Swift struct parser match
CaptureFlowLayout,struct,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,986-1027,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,scan_codebase.py,Swift struct parser match
FlowResult,struct,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,1003-1026,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,scan_codebase.py,Swift struct parser match
ActivityView,struct,OpenIntelligence/Features/Chat/Conversation/ActivityView.swift,11-22,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Chat/Conversation/ActivityView.swift,scan_codebase.py,Swift struct parser match
ActivityView,struct,OpenIntelligence/Features/Chat/Conversation/ActivityView.swift,24-64,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Chat/Conversation/ActivityView.swift,scan_codebase.py,Swift struct parser match
ChatAttachment,struct,OpenIntelligence/Features/Chat/Conversation/AttachmentPicker.swift,22-41,Model,Low,Yes,code_verified,exact,OpenIntelligence/Features/Chat/Conversation/AttachmentPicker.swift,scan_codebase.py,Swift struct parser match
AttachmentType,enum,OpenIntelligence/Features/Chat/Conversation/AttachmentPicker.swift,28-40,Model,Low,Yes,code_verified,exact,OpenIntelligence/Features/Chat/Conversation/AttachmentPicker.swift,scan_codebase.py,Swift enum parser match
PhotoPicker,struct,OpenIntelligence/Features/Chat/Conversation/AttachmentPicker.swift,46-124,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Features/Chat/Conversation/AttachmentPicker.swift,scan_codebase.py,Swift struct parser match
Coordinator,class,OpenIntelligence/Features/Chat/Conversation/AttachmentPicker.swift,66-123,Service,High,Yes,code_verified,exact,OpenIntelligence/Features/Chat/Conversation/AttachmentPicker.swift,scan_codebase.py,Swift class parser match
PhotoPicker,struct,OpenIntelligence/Features/Chat/Conversation/AttachmentPicker.swift,126-144,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Chat/Conversation/AttachmentPicker.swift,scan_codebase.py,Swift struct parser match
CameraPicker,struct,OpenIntelligence/Features/Chat/Conversation/AttachmentPicker.swift,150-209,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Features/Chat/Conversation/AttachmentPicker.swift,scan_codebase.py,Swift struct parser match
Coordinator,class,OpenIntelligence/Features/Chat/Conversation/AttachmentPicker.swift,167-208,Service,High,Yes,code_verified,exact,OpenIntelligence/Features/Chat/Conversation/AttachmentPicker.swift,scan_codebase.py,Swift class parser match
CameraPicker,struct,OpenIntelligence/Features/Chat/Conversation/AttachmentPicker.swift,211-222,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Chat/Conversation/AttachmentPicker.swift,scan_codebase.py,Swift struct parser match
AttachmentPreviewChip,struct,OpenIntelligence/Features/Chat/Conversation/AttachmentPicker.swift,227-288,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Chat/Conversation/AttachmentPicker.swift,scan_codebase.py,Swift struct parser match
AttachmentMenuButton,struct,OpenIntelligence/Features/Chat/Conversation/AttachmentPicker.swift,292-330,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Chat/Conversation/AttachmentPicker.swift,scan_codebase.py,Swift struct parser match
